Time (hours),Current Slot,Peers Connected
3.7223122222556007,46.224,22
3.725657777786255,46.259,22
3.7290350000063577,46.299,22
3.732255000008477,46.338,22
3.7356922222508326,46.38,22
3.738927499983046,46.421,22
3.742275277773539,46.461,22
3.7456555555926427,46.498,23
3.748992222216394,46.53,23
3.752278055548668,46.572,23
3.7556427778138053,46.609,23
3.7590200000339085,46.64,23
3.762255000008477,46.677,24
3.7656052778164546,46.704,23
3.768947499990463,46.723,22
3.7723247222105663,46.754,22
3.7756966667042837,46.781,22
3.778914166688919,46.814,22
3.782331111099985,46.848,23
3.7855955555703904,46.88,21
3.789138333333863,46.919,21
3.7923138889339234,46.955,21
3.7955991666846804,46.999,21
3.7989402777618833,47.044,22
3.802430000040266,47.072,22
3.8056730555825764,47.104,21
3.8090991666581897,47.143,21
3.8124247222476537,47.177,22
3.815665000014835,47.212,22
3.819063611096806,47.248,22
3.822323888871405,47.28,22
3.8257322222656676,47.31,22
3.8289127777682412,47.34,22
3.8323266666465337,47.378,22
3.835628333356645,47.423,22
3.838964444465107,47.462,22
3.8422458333439296,47.501,21
3.8456027777989705,47.539,21
3.8489325000180137,47.584,22
3.852261111140251,47.621,22
3.8556258333391615,47.666,22
3.859240833322207,47.702,22
3.8622475000222525,47.738,22
3.8657647222280502,47.781,22
3.8689202778206933,47.817,22
3.8724994444847107,47.868,22
3.8755822222100362,47.91,23
3.8789722222089766,47.955,23
3.8824080555968816,47.998,23
3.8856616666581894,48.035,24
3.88895527780056,48.076,24
3.8923638888862397,48.111,24
3.895596388909552,48.152,23
3.898965833319558,48.192,23
3.9022963888777626,48.247,24
3.905603611138132,48.291,23
3.9089119444290796,48.338,23
3.912245277762413,48.38,23
3.9155825000339086,48.421,23
3.918983055551847,48.462,23
3.9223905555407206,48.492,22
3.9256002777814865,48.524,23
3.9289758333232667,48.559,23
3.9323111110925675,48.592,23
3.935660277803739,48.629,24
3.9390175000164245,48.67,24
3.942300277815925,48.716,24
3.9456097222036783,48.756,24
3.948972500032849,48.803,24
3.95230555554231,48.852,24
3.9555861111481985,48.906,25
3.958969444433848,48.945,25
3.962264444430669,48.989,25
3.9655991666846804,49.028,25
3.9689905555380713,49.065,25
3.9723427777820164,49.114,25
3.9756730555825763,49.15,25
3.9789905555380716,49.183,25
3.982336111134953,49.221,26
3.985583888888359,49.263,25
3.9889266667101118,49.301,25
3.9923291666640175,49.343,26
3.995607222252422,49.382,26
3.998915277785725,49.42,26
4.002388611104753,49.457,26
4.005579166677263,49.49,26
4.009065833356646,49.522,27
4.012254722250832,49.555,27
4.015602500041326,49.597,27
4.019090277817514,49.632,27
4.022370833357175,49.679,27
4.025671111146609,49.715,27
4.028961666689979,49.748,26
4.032285833358765,49.776,25
4.035582500033908,49.809,25
4.03895888891485,49.846,25
4.042294444441795,49.885,25
4.0456497222185135,49.926,25
4.048974166711171,49.962,25
4.052247222264608,49.999,25
4.055620833370421,50.028,25
4.059099444482062,50.059,25
4.062333333359824,50.09,25
4.065641666650772,50.135,25
4.068926666710112,50.181,25
4.072333611117469,50.226,25
4.075691388911671,50.273,25
4.078942777779368,50.303,24
4.082275555597411,50.335,24
4.085711666676733,50.37,24
4.089000000026491,50.405,23
4.0922566666868,50.438,22
4.09570500002967,50.471,22
4.098931111097336,50.501,22
4.102416388922268,50.534,22
4.105648888879352,50.568,22
4.108945000039206,50.603,22
4.112245555586285,50.647,22
4.115612222221163,50.684,22
4.118943333360884,50.723,23
4.122361111111111,50.755,23
4.125651388896836,50.786,22
4.1290158333381015,50.823,21
4.132388611104753,50.858,21
4.135650555557675,50.886,21
4.138953611122237,50.916,21
4.142316111127536,50.947,21
4.145779166685211,50.977,21
4.148914166688919,51.002,21
4.15226388891538,51.034,21
4.15560638891326,51.07,21
4.158911111156145,51.106,21
4.162308888898956,51.142,21
4.165732500023312,51.189,21
4.169012222223811,51.222,21
4.172253888911671,51.26,21
4.175738888912731,51.293,21
4.178975555565622,51.329,20
4.18228555560112,51.362,20
4.185643611152967,51.405,20
4.188956944478883,51.447,19
4.192556944489479,51.488,19
4.195636666682032,51.518,19
4.198971666693687,51.554,19
4.202449999981456,51.597,19
4.205709999998411,51.633,19
4.208932500018014,51.671,19
4.2123177778058585,51.715,19
4.215583055549198,51.761,19
4.219043611155616,51.808,19
4.222314722206858,51.856,20
4.225671666661898,51.896,20
4.229020555549198,51.933,20
4.232326666646533,51.983,20
4.235582777791553,52.032,20
4.239008055594232,52.081,20
4.242270277804798,52.114,20
4.245666944450802,52.151,21
4.249030833376779,52.189,21
4.25230777780215,52.222,21
4.25570277776983,52.259,21
4.25892277777195,52.301,21
4.262252499990993,52.344,22
4.265802777806917,52.385,22
4.268964999980397,52.434,24
4.272330277760823,52.48,23
4.27557749999894,52.523,22
4.278963611125946,52.558,22
4.282298055556085,52.591,23
4.285698333316379,52.633,23
4.288941388924917,52.667,23
4.292269444465637,52.704,23
4.295601666702164,52.744,23
4.299014722241296,52.789,23
4.302323888871405,52.828,23
4.305715555548668,52.869,23
4.308915833367242,52.91,23
4.312288888891538,52.944,24
4.3155811111132305,52.982,23
4.319090277817514,53.027,23
4.322273888919089,53.064,22
4.325640833377838,53.104,21
4.328949166668786,53.136,21
4.332264166673024,53.172,20
4.335581388870875,53.215,20
4.339061666660839,53.247,20
4.342333888875114,53.28,20
4.345603611138132,53.315,20
4.348925555547078,53.355,20
4.352321111096276,53.394,21
4.355620277788904,53.431,21
4.358925555547079,53.472,21
4.3623516666889195,53.507,21
4.365652777817514,53.545,21
4.368990555538072,53.58,21
4.372370277775659,53.612,20
4.375588611099455,53.64,20
4.378929722242885,53.676,20
4.382293888926506,53.711,20
4.385771666698986,53.744,19
4.389020555549198,53.782,19
4.392293055587345,53.824,19
4.395616944432259,53.854,19
4.399053055577808,53.888,19
4.402335277795792,53.917,19
4.405629722211096,53.942,19
4.4090300000376175,53.959,20
4.412320555580987,53.981,19
4.4155800000164245,53.994,19
4.419138611091507,54.024,18
4.422246388925446,54.046,18
4.425578055580457,54.046,18
4.42898472223017,54.061,18
4.432277500033378,54.09,18
4.435693333347638,54.122,18
4.439065000017484,54.148,18
4.44237694448895,54.176,18
4.44560694442855,54.21,18
4.448967222240236,54.248,18
4.4523272222280506,54.288,19
4.455607222252422,54.324,19
4.458949722250303,54.362,19
4.46226388891538,54.388,20
4.46568333334393,54.417,20
4.468956111139721,54.447,21
4.472291944424311,54.473,21
4.475765277809567,54.5,21
4.479046944446034,54.532,21
4.482286944455571,54.562,21
4.485663333336512,54.6,22
4.489063333339161,54.643,22
4.49228194448683,54.675,22
4.495593888892068,54.687,20
4.498910277816984,54.687,21
4.502244444489479,54.687,20
4.50565027780003,54.693,18
4.509006666673554,54.723,18
4.51244888888465,54.762,18
4.515680277811156,54.803,18
4.519027222262489,54.84,18
4.522258611122767,54.88,18
4.525768055584695,54.912,19
4.528920833335983,54.948,19
4.532258333365123,54.982,19
4.535698888897896,55.011,19
4.53896611114343,55.047,20
4.542300555573569,55.089,20
4.545585277809037,55.132,20
4.548956666655011,55.178,19
4.5526361111137605,55.232,20
4.55565083331532,55.267,21
4.558957499994172,55.306,21
4.562281111147668,55.345,21
4.565631111131774,55.385,21
4.569147222240766,55.423,21
4.5723188889026645,55.467,21
4.575698888897896,55.507,20
4.578948611153496,55.555,20
4.582304444445504,55.602,21
4.58567250000106,55.648,22
4.588931388921208,55.705,22
4.592249166700575,55.743,22
4.59560694442855,55.785,22
4.598957777818044,55.829,24
4.602417222261429,55.869,23
4.605919166670906,55.907,23
4.608920277820693,55.936,23
4.6122744444343775,55.971,23
4.615600000023842,56.015,23
4.6190075000127155,56.051,24
4.622287222213215,56.089,24
4.625601666702164,56.131,24
4.628939166665077,56.17,25
4.632262222237057,56.205,25
4.635613055560324,56.238,24
4.638938055568271,56.271,23
4.642433611154556,56.315,23
4.645671111146609,56.357,23
4.648960277769301,56.403,23
4.652494722207387,56.448,24
4.655578611095747,56.487,22
4.658961944447624,56.531,22
4.6622991666528915,56.577,22
4.665700555576218,56.612,22
4.668938888907433,56.645,22
4.6723369444741145,56.685,22
4.675620555546549,56.716,22
4.6789586110909775,56.752,22
4.682383888893657,56.787,22
4.685606388913261,56.814,22
4.688930277758175,56.842,23
4.692258888880412,56.863,22
4.695663611094157,56.879,22
4.698911666671435,56.895,21
4.702251944475703,56.895,20
4.705686388876703,56.923,20
4.709023055566682,56.946,20
4.7122508333788975,56.978,20
4.715628888871935,57.01,20
4.719077222214805,57.039,21
4.722292777763473,57.077,21
4.725588055584166,57.121,22
4.728912500010597,57.169,22
4.732340000006888,57.21,22
4.735662222239706,57.248,22
4.7389425000217225,57.281,22
