Time (hours),Current Slot,Peers Connected
4.138888888888889,4.553,27
4.139722222222222,4.617,27
4.145555555555555,4.617,26
4.148055555555556,4.553,26
4.151388888888889,4.616,26
4.155555555555556,4.616,26
4.158611111111111,4.68,26
4.165555555555556,4.68,26
4.166944444444445,4.744,26
4.173055555555556,4.808,26
4.1755555555555555,4.808,25
4.1825,4.872,25
4.185555555555555,4.872,23
4.187777777777778,4.936,23
4.191111111111111,5.0,23
4.195555555555556,5.0,25
4.205555555555556,5.0,24
4.206666666666667,5.001,24
4.209444444444444,5.065,24
4.214166666666666,5.129,24
4.2155555555555555,5.129,25
4.2175,5.193,25
4.225833333333333,5.193,26
4.226111111111111,5.257,26
4.228611111111111,5.321,26
4.231388888888889,5.385,26
4.234444444444445,5.449,26
4.236111111111111,5.449,26
4.238611111111111,5.513,26
4.2425,5.577,26
4.245833333333334,5.641,26
4.246111111111111,5.641,27
4.2491666666666665,5.704,27
4.252777777777778,5.768,27
4.2555555555555555,5.832,27
4.256111111111111,5.832,28
4.265833333333333,5.896,28
4.266111111111111,5.896,31
4.268888888888889,5.959,31
4.2725,6.023,31
4.276388888888889,6.023,31
4.276666666666666,6.087,31
4.281944444444444,6.15,31
4.284722222222222,6.214,31
4.286388888888889,6.214,31
4.290277777777778,6.278,31
4.295833333333333,6.342,31
4.296388888888889,6.342,25
4.300833333333333,6.406,25
4.306388888888889,6.406,25
4.306666666666667,6.468,25
4.3069444444444445,6.532,25
4.315833333333333,6.468,25
4.316388888888889,6.468,25
4.324722222222222,6.468,25
4.326388888888889,6.468,25
4.333611111111111,6.468,25
4.336388888888889,6.468,25
4.342222222222222,6.532,25
4.345,6.596,25
4.346388888888889,6.596,26
4.347777777777778,6.658,26
4.350555555555555,6.721,26
4.3525,6.783,26
4.355277777777777,6.847,26
4.356388888888889,6.847,27
4.358888888888889,6.911,27
4.361944444444444,6.974,27
4.364722222222222,7.037,27
4.366666666666666,7.037,27
4.368333333333333,7.101,27
4.371388888888889,7.165,27
4.374444444444444,7.229,27
4.376944444444445,7.229,27
4.3775,7.293,27
4.3805555555555555,7.356,27
4.383333333333334,7.42,27
4.385277777777778,7.484,27
4.3869444444444445,7.484,27
4.390833333333333,7.548,27
4.392777777777778,7.611,27
4.396388888888889,7.674,27
4.396944444444444,7.674,20
4.3997222222222225,7.735,20
4.4025,7.799,20
4.405555555555556,7.862,20
4.406944444444444,7.862,26
4.408333333333333,7.926,26
4.411388888888889,7.99,26
4.417222222222223,7.99,26
4.418055555555555,8.054,26
4.427222222222222,8.054,25
4.427222222222222,8.117,25
4.431111111111111,8.181,25
4.434166666666667,8.243,25
4.437222222222222,8.243,24
4.437222222222222,8.307,24
4.44,8.368,24
4.443333333333333,8.432,24
4.447222222222222,8.432,26
4.451666666666667,8.494,26
4.4575,8.494,26
4.458055555555555,8.558,26
4.461388888888889,8.622,26
4.464444444444444,8.686,26
4.467222222222222,8.75,26
4.4675,8.75,27
4.470277777777778,8.811,27
4.473055555555556,8.875,27
4.476111111111111,8.939,27
4.477777777777778,8.939,28
4.479444444444445,9.003,28
4.4825,9.067,28
4.485555555555556,9.13,28
4.487777777777778,9.13,28
4.489166666666667,9.194,28
4.490555555555556,9.227,28
4.496111111111111,9.291,28
4.497777777777777,9.291,30
4.499444444444444,9.355,30
4.502777777777778,9.419,30
4.505833333333333,9.483,30
4.508055555555556,9.483,21
4.509166666666666,9.546,21
4.5119444444444445,9.61,21
4.515,9.674,21
4.5183333333333335,9.674,25
4.5183333333333335,9.737,25
4.521388888888889,9.801,25
4.524166666666667,9.864,25
4.526944444444444,9.928,25
4.5280555555555555,9.928,25
4.530833333333334,9.992,25
4.533888888888889,10.055,25
4.537222222222222,10.119,25
4.538333333333333,10.119,25
4.540555555555556,10.183,25
4.543333333333333,10.246,25
4.548055555555556,10.246,25
4.5552777777777775,10.31,25
4.558611111111111,10.31,26
4.558611111111111,10.373,26
4.5616666666666665,10.437,26
4.564444444444445,10.501,26
4.567222222222222,10.565,26
4.568333333333333,10.565,27
4.570833333333334,10.628,27
4.573888888888889,10.692,27
4.576944444444444,10.756,27
4.578611111111111,10.756,27
4.580277777777778,10.82,27
4.583333333333333,10.884,27
4.586388888888889,10.948,27
4.588611111111111,10.948,27
4.595277777777778,10.948,27
4.598888888888889,10.948,27
4.604166666666667,10.948,27
4.608611111111111,10.948,18
4.6130555555555555,10.948,18
4.618888888888889,10.948,25
4.621944444444445,10.948,25
4.628888888888889,10.948,25
4.630833333333333,10.948,25
4.638888888888889,10.948,25
4.639722222222222,10.948,25
4.648888888888889,10.948,25
4.649166666666667,10.948,25
4.658055555555555,10.948,25
4.658888888888889,10.948,25
4.666111111111111,11.012,25
4.668888888888889,11.012,25
4.670555555555556,11.076,25
4.674166666666666,11.14,25
4.678333333333334,11.204,25
4.678888888888889,11.204,26
4.6819444444444445,11.268,26
4.685555555555555,11.331,26
4.689444444444445,11.331,26
4.689722222222223,11.395,26
4.6930555555555555,11.459,26
4.6963888888888885,11.522,26
4.6994444444444445,11.522,26
4.699722222222222,11.585,26
4.703333333333333,11.649,26
4.706944444444445,11.713,26
4.709722222222222,11.713,26
4.711111111111111,11.776,26
4.715,11.84,26
4.719722222222222,11.84,23
4.723888888888889,11.84,23
4.729722222222223,11.84,25
4.732777777777778,11.84,25
4.739722222222222,11.84,25
4.741666666666666,11.84,25
4.749722222222222,11.84,25
4.750555555555556,11.84,25
4.759722222222222,11.84,25
4.762777777777778,11.904,25
4.765833333333333,11.968,25
4.769722222222223,11.968,25
4.7747222222222225,12.032,25
4.779722222222222,12.032,25
4.783333333333333,12.096,25
4.786388888888889,12.16,25
4.79,12.16,25
4.79,12.224,25
4.793333333333333,12.288,25
4.795555555555556,12.351,25
4.7988888888888885,12.415,25
4.8005555555555555,12.415,25
4.802222222222222,12.479,25
4.805555555555555,12.542,25
4.809166666666667,12.606,25
4.811111111111111,12.606,26
4.812777777777778,12.67,26
4.815833333333333,12.734,26
4.818888888888889,12.797,26
4.821111111111111,12.797,26
4.823055555555555,12.861,26
4.826388888888889,12.925,26
4.829722222222222,12.989,26
4.831111111111111,12.989,25
4.833333333333333,13.053,25
4.836666666666667,13.117,25
4.84,13.181,25
4.841666666666667,13.181,25
4.844166666666666,13.244,25
4.8475,13.308,25
4.850833333333333,13.372,25
4.851944444444444,13.372,27
4.854444444444445,13.436,27
4.8575,13.499,27
4.860555555555556,13.563,27
4.861944444444444,13.563,27
4.863888888888889,13.627,27
4.866944444444444,13.691,27
4.87,13.755,27
4.872222222222222,13.755,27
4.873611111111111,13.819,27
4.876666666666667,13.883,27
4.88,13.947,27
4.8825,13.947,27
4.883333333333334,14.01,27
4.887222222222222,14.074,27
4.890555555555555,14.138,27
4.8925,14.138,27
4.893888888888889,14.202,27
4.8975,14.266,27
4.901388888888889,14.329,27
4.902777777777778,14.329,27
4.905833333333334,14.392,27
4.909722222222222,14.456,27
4.9127777777777775,14.456,28
4.913888888888889,14.52,28
4.9175,14.584,28
4.921388888888889,14.648,28
4.923055555555556,14.648,29
4.925277777777778,14.712,29
4.929166666666666,14.776,29
4.933055555555556,14.776,22
4.933333333333334,14.84,22
4.936944444444444,14.904,22
4.940277777777778,14.968,22
4.9430555555555555,14.968,25
4.944166666666667,15.032,25
4.948055555555555,15.096,25
4.9527777777777775,15.16,25
4.953055555555555,15.16,27
4.956944444444445,15.224,27
4.960833333333333,15.288,27
4.963055555555556,15.288,27
4.964444444444444,15.352,27
4.967777777777778,15.416,27
4.971111111111111,15.48,27
4.973333333333334,15.48,27
4.975,15.544,27
4.978611111111111,15.608,27
4.981944444444444,15.672,27
4.983333333333333,15.672,27
4.986111111111111,15.736,27
4.989722222222222,15.8,27
4.993611111111111,15.8,27
4.993888888888889,15.864,27
4.997222222222222,15.927,27
5.0,15.99,27
5.003611111111111,15.99,28
5.003611111111111,16.054,28
5.006944444444445,16.118,28
5.0136111111111115,16.118,27
5.015833333333333,16.118,27
5.023611111111111,16.118,27
5.023611111111111,16.182,27
5.026944444444444,16.246,27
5.030833333333334,16.31,27
5.033888888888889,16.31,28
5.035277777777778,16.373,28
5.038888888888889,16.437,28
5.041944444444445,16.501,28
5.043888888888889,16.501,24
5.045833333333333,16.565,24
5.0488888888888885,16.629,24
5.0525,16.693,24
5.053888888888889,16.693,25
5.055833333333333,16.756,25
5.059166666666667,16.819,25
5.062777777777778,16.883,25
5.063888888888889,16.883,25
5.066111111111111,16.943,25
5.0697222222222225,17.007,25
5.073333333333333,17.071,25
5.073888888888889,17.071,26
5.076666666666667,17.134,26
5.079722222222222,17.198,26
5.0841666666666665,17.198,26
5.085277777777778,17.262,26
5.088611111111111,17.326,26
5.092222222222222,17.389,26
5.094444444444444,17.389,26
5.095277777777778,17.453,26
5.099166666666667,17.517,26
5.1025,17.581,26
5.104722222222223,17.581,26
5.1066666666666665,17.645,26
5.110277777777778,17.709,26
5.113611111111111,17.773,26
5.114722222222222,17.773,26
5.1175,17.835,26
5.120277777777778,17.899,26
5.124722222222222,17.899,26
5.124722222222222,17.96,26
5.128611111111111,18.024,26
5.132777777777778,18.088,26
5.134722222222222,18.088,26
5.137777777777778,18.152,26
5.1433333333333335,18.216,26
5.145,18.216,21
5.148333333333333,18.28,21
5.152222222222222,18.344,21
5.155555555555556,18.344,25
5.1561111111111115,18.408,25
5.159722222222222,18.472,25
5.161666666666667,18.505,25
5.165277777777778,18.569,25
5.165555555555556,18.569,25
5.1691666666666665,18.632,25
5.172777777777778,18.695,25
5.176111111111111,18.695,26
5.176666666666667,18.758,26
5.1802777777777775,18.822,26
5.183611111111111,18.886,26
5.186388888888889,18.886,25
5.188055555555556,18.95,25
5.191666666666666,19.014,25
5.195555555555556,19.077,25
5.196111111111111,19.077,25
5.1994444444444445,19.141,25
5.203611111111111,19.205,25
5.206944444444445,19.205,25
5.208333333333333,19.268,25
5.212777777777778,19.331,25
5.216944444444445,19.331,25
5.217222222222222,19.395,25
5.221111111111111,19.457,25
5.224722222222222,19.521,25
5.227222222222222,19.521,25
5.228055555555556,19.583,25
5.231388888888889,19.646,25
5.237222222222222,19.646,25
5.2375,19.71,25
5.243611111111111,19.774,25
5.2475,19.774,25
5.250277777777778,19.838,25
5.253611111111111,19.902,25
5.2575,19.902,24
5.257777777777778,19.965,24
5.262222222222222,20.029,24
5.2652777777777775,20.071,24
5.2675,20.071,27
5.272222222222222,20.135,27
5.275277777777778,20.199,27
5.277777777777778,20.199,28
5.279166666666667,20.263,28
5.282777777777778,20.327,28
5.286388888888889,20.391,28
5.2877777777777775,20.391,28
5.290277777777778,20.455,28
5.293055555555555,20.519,28
5.296388888888889,20.583,28
5.298055555555556,20.583,28
5.3,20.647,28
5.302777777777778,20.711,28
5.305833333333333,20.775,28
5.308333333333334,20.775,28
5.309722222222222,20.836,28
5.312777777777778,20.9,28
5.316111111111111,20.964,28
5.318333333333333,20.964,28
5.32,21.028,28
5.328333333333333,21.028,28
5.328888888888889,21.028,28
5.338055555555556,21.028,28
5.338333333333333,21.028,28
5.3469444444444445,21.028,28
5.348611111111111,21.028,28
5.355833333333333,21.028,28
5.358333333333333,21.028,19
5.364722222222222,21.028,19
5.368333333333333,21.028,25
5.373888888888889,21.028,25
5.378333333333333,21.028,25
5.382777777777778,21.028,25
5.388333333333334,21.028,25
5.391666666666667,21.028,25
5.398333333333333,21.028,25
5.400555555555556,21.028,25
5.408333333333333,21.028,25
5.4094444444444445,21.028,25
5.414722222222222,21.09,25
5.418055555555555,21.154,25
5.418333333333333,21.154,25
5.421388888888889,21.218,25
5.425277777777778,21.282,25
5.4286111111111115,21.282,27
5.428888888888889,21.346,27
5.432222222222222,21.41,27
5.435555555555555,21.474,27
5.438888888888889,21.474,27
5.439444444444445,21.538,27
5.439722222222223,21.602,27
5.448611111111111,21.538,27
5.448888888888889,21.538,27
5.456388888888889,21.602,27
5.4591666666666665,21.602,27
5.460833333333333,21.666,27
5.465,21.73,27
5.469166666666666,21.73,22
5.469166666666666,21.793,22
5.472222222222222,21.855,22
5.475555555555555,21.919,22
5.479166666666667,21.919,25
5.479444444444445,21.982,25
5.483611111111111,22.046,25
5.4880555555555555,22.11,25
5.489166666666667,22.11,26
5.493611111111111,22.174,26
5.5,22.174,26
5.501944444444445,22.238,26
5.508333333333334,22.302,26
5.510555555555555,22.302,27
5.513333333333334,22.366,27
5.520277777777777,22.429,27
5.520555555555555,22.429,28
5.526388888888889,22.493,28
5.528888888888889,22.527,28
5.530833333333334,22.527,28
5.532777777777778,22.591,28
5.536388888888889,22.655,28
5.540277777777778,22.718,28
5.5408333333333335,22.718,28
5.544722222222222,22.782,28
5.548333333333333,22.846,28
5.550833333333333,22.846,28
5.5525,22.91,28
5.556111111111111,22.974,28
5.559444444444445,23.038,28
5.561111111111111,23.038,28
5.563055555555556,23.102,28
5.566111111111111,23.166,28
5.57,23.23,28
5.571111111111111,23.23,18
5.575833333333334,23.294,18
5.581111111111111,23.294,25
5.581666666666667,23.358,25
5.59,23.422,25
5.591944444444445,23.422,25
5.594444444444444,23.485,25
5.598055555555556,23.549,25
5.601944444444444,23.549,25
5.602222222222222,23.612,25
5.605833333333333,23.675,25
5.609166666666667,23.739,25
5.612222222222222,23.739,25
5.612777777777778,23.803,25
5.6161111111111115,23.867,25
5.619722222222222,23.931,25
5.622222222222222,23.931,25
5.623333333333333,23.994,25
5.626666666666667,24.058,25
5.63,24.122,25
5.6322222222222225,24.122,25
5.633611111111111,24.186,25
5.6369444444444445,24.25,25
5.641111111111111,24.314,25
5.6425,24.314,25
5.646388888888889,24.377,25
5.65,24.441,25
5.6525,24.441,25
5.658055555555555,24.505,25
5.6625,24.505,25
5.663888888888889,24.569,25
5.6691666666666665,24.633,25
5.6725,24.633,26
5.6755555555555555,24.697,26
5.6819444444444445,24.761,26
5.6825,24.761,19
5.691388888888889,24.824,19
5.6925,24.824,25
5.697222222222222,24.888,25
5.698888888888889,24.888,25
5.7025,24.888,25
5.703611111111111,24.952,25
5.706666666666667,24.995,25
5.709722222222222,25.058,25
5.712777777777778,25.058,25
5.713055555555556,25.122,25
5.716666666666667,25.186,25
5.72,25.249,25
5.722222222222222,25.309,25
5.722777777777778,25.309,25
5.725833333333333,25.373,25
5.729166666666667,25.437,25
5.732222222222222,25.501,25
5.732777777777778,25.501,25
5.735833333333333,25.564,25
5.738888888888889,25.628,25
5.7427777777777775,25.628,26
5.7427777777777775,25.692,26
5.746111111111111,25.756,26
5.749444444444444,25.82,26
5.752777777777778,25.82,26
5.753055555555555,25.884,26
5.756388888888889,25.948,26
5.759444444444444,26.012,26
5.762777777777778,26.012,26
5.763055555555556,26.076,26
5.766388888888889,26.14,26
5.77,26.204,26
5.773055555555556,26.204,26
5.773611111111111,26.268,26
5.777222222222222,26.331,26
5.783055555555555,26.331,18
5.7877777777777775,26.395,18
5.793333333333333,26.395,24
5.793333333333333,26.459,24
5.796944444444445,26.523,24
5.800277777777778,26.587,24
5.803333333333334,26.587,25
5.809166666666667,26.587,25
5.8133333333333335,26.587,25
5.8180555555555555,26.651,25
5.821666666666666,26.715,25
5.823333333333333,26.715,25
5.825277777777778,26.776,25
5.828611111111111,26.84,25
5.831944444444445,26.904,25
5.833611111111111,26.904,25
5.835555555555556,26.967,25
5.838611111111111,27.031,25
5.841666666666667,27.095,25
5.8436111111111115,27.095,25
5.845277777777778,27.158,25
5.848333333333334,27.221,25
5.85,27.221,25
5.8533333333333335,27.285,25
5.853611111111111,27.285,25
5.8566666666666665,27.349,25
5.8630555555555555,27.413,25
5.864166666666667,27.413,26
5.868055555555555,27.477,26
5.871666666666667,27.541,26
5.874722222222222,27.541,27
5.875277777777778,27.605,27
5.878611111111111,27.669,27
5.881944444444445,27.733,27
5.885,27.733,27
5.885555555555555,27.796,27
5.888888888888889,27.86,27
5.892777777777778,27.924,27
5.895,27.924,23
5.896388888888889,27.988,23
5.899444444444445,28.052,23
5.902777777777778,28.115,23
5.905,28.115,26
5.9061111111111115,28.179,26
5.909166666666667,28.243,26
5.912222222222222,28.307,26
5.915277777777778,28.307,27
5.915555555555556,28.371,27
5.918888888888889,28.435,27
5.921944444444445,28.499,27
5.925277777777778,28.499,27
5.926111111111111,28.563,27
5.929444444444444,28.627,27
5.932777777777778,28.691,27
5.935277777777777,28.691,27
5.9366666666666665,28.755,27
5.94,28.819,27
5.940277777777778,28.883,27
5.945277777777778,28.883,27
5.949166666666667,28.819,27
5.955277777777778,28.819,27
5.958055555555555,28.819,27
5.965277777777778,28.819,27
5.967222222222222,28.819,27
5.9752777777777775,28.819,27
5.976111111111111,28.819,27
5.985,28.819,27
5.985277777777778,28.819,27
5.993888888888889,28.819,27
5.995277777777778,28.819,27
6.002222222222223,28.883,27
6.0055555555555555,28.883,22
6.0075,28.947,22
6.013333333333334,29.011,22
6.015555555555555,29.011,25
6.0183333333333335,29.075,25
6.023333333333333,29.139,25
6.025555555555556,29.139,25
6.026944444444444,29.203,25
6.03,29.267,25
6.033611111111111,29.331,25
6.035833333333334,29.331,25
6.037222222222222,29.395,25
6.041944444444445,29.459,25
6.046388888888889,29.459,25
6.049722222222222,29.523,25
6.055555555555555,29.587,25
6.056388888888889,29.587,27
6.059166666666667,29.651,27
6.0625,29.715,27
6.064444444444445,29.749,27
6.066388888888889,29.749,27
6.073611111111111,29.749,27
6.076388888888889,29.749,26
6.0825,29.749,26
6.086388888888889,29.749,26
6.091388888888889,29.749,26
6.096388888888889,29.749,26
6.1002777777777775,29.749,26
6.106388888888889,29.749,18
6.1075,29.813,18
6.110555555555556,29.877,18
6.113611111111111,29.941,18
6.116944444444444,29.941,25
6.1177777777777775,30.005,25
6.120555555555556,30.069,25
6.123333333333333,30.132,25
6.126388888888889,30.196,25
6.127222222222223,30.196,25
6.129444444444444,30.26,25
6.1322222222222225,30.324,25
6.134722222222222,30.388,25
6.137222222222222,30.388,25
6.1386111111111115,30.452,25
6.141388888888889,30.515,25
6.143888888888889,30.579,25
6.145555555555555,30.579,25
6.147222222222222,30.579,25
6.157222222222222,30.579,25
6.159722222222222,30.643,25
6.165555555555556,30.707,25
6.167222222222223,30.707,25
6.175277777777778,30.771,25
6.177222222222222,30.771,25
6.185,30.835,25
6.187222222222222,30.835,25
6.190277777777778,30.899,25
6.196111111111111,30.963,25
6.197222222222222,30.963,26
6.201666666666667,31.027,26
6.205,31.076,26
6.207222222222223,31.076,26
6.208333333333333,31.14,26
6.211666666666667,31.204,26
6.215,31.268,26
6.217222222222222,31.268,25
6.218055555555556,31.331,25
6.221388888888889,31.395,25
6.226666666666667,31.459,25
6.227222222222222,31.459,25
6.233611111111111,31.522,25
6.237222222222222,31.522,25
6.242222222222222,31.583,25
6.247222222222222,31.583,25
6.2508333333333335,31.646,25
6.2572222222222225,31.646,25
6.259722222222222,31.71,25
6.265,31.774,25
6.267222222222222,31.774,25
6.268611111111111,31.837,25
6.271944444444444,31.901,25
6.2747222222222225,31.965,25
6.277222222222222,31.965,25
6.2780555555555555,32.029,25
6.280833333333334,32.093,25
6.284166666666667,32.156,25
6.287222222222222,32.156,25
6.2875,32.22,25
6.290277777777778,32.284,25
6.293333333333333,32.348,25
6.2972222222222225,32.348,25
6.302222222222222,32.348,25
6.307222222222222,32.348,25
6.311111111111111,32.348,25
6.317222222222222,32.348,18
6.320277777777778,32.348,18
6.327222222222222,32.348,24
6.329166666666667,32.348,24
6.3372222222222225,32.348,25
6.338055555555556,32.348,25
6.3469444444444445,32.348,25
6.3475,32.348,25
6.356111111111111,32.348,25
6.3575,32.348,25
6.364444444444445,32.412,25
6.3675,32.412,25
6.3675,32.476,25
6.371944444444445,32.539,25
6.375277777777778,32.603,25
6.3775,32.603,25
6.378888888888889,32.667,25
6.381666666666667,32.731,25
6.384444444444444,32.795,25
6.3875,32.795,28
6.387777777777778,32.858,28
6.390833333333333,32.922,28
6.393888888888889,32.986,28
6.3966666666666665,33.048,28
6.397777777777778,33.048,29
6.4,33.112,29
6.402777777777778,33.175,29
6.405833333333334,33.239,29
6.407777777777778,33.239,30
6.4094444444444445,33.303,30
6.412222222222222,33.365,30
6.415277777777778,33.429,30
6.418055555555555,33.429,30
6.418611111111111,33.493,30
6.422777777777778,33.557,30
6.428055555555556,33.557,25
6.428055555555556,33.621,25
6.429722222222222,33.621,25
6.438055555555556,33.621,25
6.438611111111111,33.621,25
6.4475,33.621,25
6.448055555555555,33.621,25
6.455,33.684,25
6.458055555555555,33.684,25
6.458888888888889,33.746,25
6.464166666666666,33.81,25
6.468055555555556,33.81,25
6.472777777777778,33.874,25
6.4783333333333335,33.874,25
6.478888888888889,33.938,25
6.481944444444444,34.001,25
6.485,34.065,25
6.488333333333333,34.065,25
6.488888888888889,34.129,25
6.4925,34.193,25
6.493888888888889,34.193,25
6.498611111111111,34.193,25
6.501111111111111,34.257,25
6.504722222222222,34.321,25
6.508055555555556,34.385,25
6.508611111111111,34.385,25
6.5119444444444445,34.449,25
6.515555555555555,34.513,25
6.518611111111111,34.513,26
6.519166666666667,34.577,26
6.522222222222222,34.641,26
6.525277777777778,34.705,26
6.528888888888889,34.705,27
6.529166666666667,34.769,27
6.5325,34.832,27
6.535555555555556,34.896,27
6.538888888888889,34.896,24
6.539166666666667,34.96,24
6.541944444444445,35.024,24
6.545,35.088,24
6.5488888888888885,35.088,25
6.554166666666666,35.088,25
6.558888888888889,35.088,25
6.563055555555556,35.088,25
6.568888888888889,35.088,25
6.571944444444444,35.088,25
6.578888888888889,35.088,25
6.5808333333333335,35.088,25
6.588888888888889,35.088,25
6.59,35.088,25
6.598888888888889,35.088,25
6.598888888888889,35.088,25
6.607777777777778,35.088,25
6.608888888888889,35.088,25
6.616388888888889,35.152,25
6.618888888888889,35.152,25
6.621666666666667,35.215,25
6.624722222222222,35.278,25
6.628888888888889,35.278,25
6.630277777777778,35.342,25
6.636666666666667,35.406,25
6.638888888888889,35.406,19
6.641666666666667,35.47,19
6.645833333333333,35.534,19
6.648888888888889,35.534,25
6.650833333333333,35.597,25
6.655,35.661,25
6.658888888888889,35.661,25
6.663888888888889,35.661,25
6.668888888888889,35.661,26
6.678055555555556,35.725,26
6.678888888888889,35.725,26
6.684166666666667,35.789,26
6.688888888888889,35.789,26
6.690277777777778,35.853,26
6.695277777777778,35.917,26
6.698888888888889,35.917,26
6.699166666666667,35.981,26
6.705277777777778,36.045,26
6.708888888888889,36.045,25
6.7091666666666665,36.109,25
6.714166666666666,36.173,25
6.717222222222222,36.235,25
6.7188888888888885,36.235,27
6.720555555555555,36.299,27
6.723888888888889,36.363,27
6.726944444444444,36.427,27
6.729166666666667,36.427,27
6.730277777777777,36.491,27
6.733333333333333,36.555,27
6.736944444444444,36.618,27
6.739166666666667,36.618,27
6.740555555555556,36.682,27
6.744722222222222,36.746,27
6.749444444444444,36.746,25
6.749444444444444,36.81,25
6.751944444444445,36.843,25
6.755,36.907,25
6.7588888888888885,36.97,25
6.759444444444444,36.97,26
6.762222222222222,37.034,26
6.766111111111111,37.098,26
6.7675,37.098,26
6.769444444444445,37.098,26
6.776388888888889,37.098,26
6.779444444444445,37.098,26
6.7813888888888885,37.162,26
6.784722222222222,37.225,26
6.7875,37.289,26
6.789444444444444,37.289,26
6.7908333333333335,37.353,26
6.793888888888889,37.417,26
6.7972222222222225,37.48,26
6.799444444444444,37.48,29
6.8005555555555555,37.544,29
6.805,37.608,29
6.809444444444445,37.608,28
6.811944444444444,37.672,28
6.816944444444444,37.736,28
6.819444444444445,37.736,28
6.823055555555555,37.8,28
6.826944444444444,37.864,28
6.829444444444444,37.864,28
6.831944444444445,37.928,28
6.837777777777778,37.992,28
6.839444444444444,37.992,30
6.843333333333334,38.055,30
6.848888888888889,38.117,30
6.849444444444444,38.117,30
6.854722222222223,38.181,30
6.859166666666667,38.245,30
6.859444444444445,38.245,25
6.864722222222222,38.308,25
6.869722222222222,38.308,25
6.873611111111111,38.308,25
6.879444444444444,38.308,25
6.8825,38.308,25
6.889444444444444,38.308,25
6.891388888888889,38.308,25
6.899444444444445,38.308,25
6.900555555555556,38.308,25
6.909166666666667,38.371,25
6.9094444444444445,38.371,25
6.912222222222222,38.435,25
6.915555555555556,38.499,25
6.918888888888889,38.563,25
6.919722222222222,38.563,27
6.9222222222222225,38.627,27
6.925277777777778,38.69,27
6.928333333333334,38.753,27
6.9302777777777775,38.753,28
6.931666666666667,38.817,28
6.935,38.881,28
6.9383333333333335,38.945,28
6.940277777777778,38.945,28
6.941944444444444,39.009,28
6.9447222222222225,39.073,28
6.948055555555555,39.136,28
6.950277777777778,39.136,28
6.951388888888889,39.2,28
6.953333333333333,39.263,28
6.956944444444445,39.327,28
6.960277777777778,39.327,20
6.960555555555556,39.391,20
6.963888888888889,39.455,20
6.967222222222222,39.519,20
6.970277777777778,39.519,27
6.970833333333333,39.582,27
6.974444444444444,39.646,27
6.978055555555556,39.71,27
6.980277777777777,39.71,28
6.982222222222222,39.774,28
6.9880555555555555,39.838,28
6.990555555555556,39.838,29
6.991666666666666,39.901,29
6.994722222222222,39.965,29
