,TIME,MEM,CPU,NETOUT,NETIN,DISK,Current Slot,Peers Connected
8675,4.829722222222222,1.2024375,53.3,0.085044546000001,0.9650894930000068,1.027496764,12.989,25.0
8676,4.830277777777778,1.2245859375,66.7,0.0850560860000005,0.9651592290000044,1.027987223,12.989,25.0
8677,4.8308333333333335,1.2245859375,44.0,0.08516979899999932,0.9656724130000003,1.051100894,12.989,25.0
8678,4.831388888888889,1.2256953125,53.5,0.08517171600000074,0.9656812239999999,1.05112925,13.052999999999999,25.0
8679,4.831944444444445,1.2200078125,86.0,0.08517641899999945,0.9656967930000028,1.0515595450000002,13.052999999999999,25.0
8680,4.8325,1.2061171875,55.5,0.08519344799999999,0.9674461780000057,1.032451671,13.052999999999999,25.0
8681,4.833055555555556,1.2089921875,52.0,0.08519440500000018,0.9674611760000044,1.032873536,13.052999999999999,25.0
8682,4.833611111111111,1.215140625,54.3,0.08520824999999968,0.9675066189999998,1.035701175,13.117,25.0
8683,4.8341666666666665,1.2156953125,36.5,0.0853130199999996,0.968040783000004,1.036076188,13.117,25.0
8684,4.834722222222222,1.21748828125,53.0,0.08531760899999973,0.9680530530000033,1.036098738,13.117,25.0
8685,4.835277777777778,1.21890234375,52.0,0.08531886900000063,0.9683388180000038,1.036098738,13.117,25.0
8686,4.8358333333333325,1.212609375,60.3,0.0853381129999998,0.969841091000002,1.0365569319999999,13.117,25.0
8687,4.836388888888889,1.217,53.8,0.08534369700000025,0.9698570450000042,1.039418296,13.117,25.0
8688,4.836944444444444,1.23330859375,70.6,0.08536782800000037,0.9698814110000021,1.039870324,13.181,25.0
8689,4.8375,1.23453125,30.8,0.08547081199999956,0.9699087790000048,1.063230632,13.181,25.0
8690,4.838055555555556,1.23453125,53.5,0.08548574700000063,0.9703498319999999,1.063230632,13.181,25.0
8691,4.838611111111111,1.237390625,51.8,0.08549035700000059,0.9703759770000033,1.063265678,13.181,25.0
8692,4.839166666666667,1.209515625,69.2,0.08550070199999936,0.9704096270000009,1.0637262029999999,13.181,25.0
8693,4.839722222222222,1.2111484375,55.1,0.08551313599999957,0.970823261000005,1.044997518,13.181,25.0
8694,4.840277777777778,1.21197265625,54.5,0.08552567400000044,0.9717425700000022,1.045461145,13.181,25.0
8695,4.840833333333333,1.214015625,47.5,0.08558975800000007,0.9722561510000014,1.048254255,13.181,25.0
8696,4.841388888888889,1.214015625,52.2,0.08565860299999986,0.9727244560000036,1.0482573769999999,13.181,25.0
8697,4.841944444444445,1.21715625,52.3,0.0856687039999997,0.9727399860000004,1.048280779,13.244000000000002,25.0
8698,4.8425,1.20941015625,68.8,0.08568653000000086,0.9727553050000061,1.048749329,13.244000000000002,25.0
8699,4.843055555555555,1.211203125,55.1,0.08570737999999983,0.9727696520000026,1.051516708,13.244000000000002,25.0
8700,4.8436111111111115,1.2241484375,58.5,0.08571741800000018,0.9731842930000058,1.0519733260000002,13.244000000000002,25.0
8701,4.844166666666666,1.24115234375,86.9,0.0857567710000003,0.9745842929999999,1.0662436560000002,13.308,25.0
8702,4.844722222222222,1.20065234375,51.0,0.08585686100000021,0.9750845970000009,1.051518157,13.308,25.0
8703,4.845277777777778,1.20780859375,54.0,0.08586427899999945,0.9750949520000067,1.0515716640000001,13.308,25.0
8704,4.845833333333333,1.2083203125,77.8,0.08587428399999954,0.975640198000001,1.0515913049999999,13.308,25.0
8705,4.84638888888889,1.20099609375,54.5,0.08591664800000035,0.9769241400000028,1.054419347,13.308,25.0
8706,4.8469444444444445,1.20362109375,52.5,0.08591890500000045,0.9769470890000012,1.0548398620000001,13.308,25.0
8707,4.8475,1.20362109375,52.8,0.08593075099999987,0.9770078090000025,1.055281009,13.372,25.0
8708,4.848055555555556,1.20794921875,53.0,0.08599358100000064,0.9773213690000048,1.0578340430000002,13.372,25.0
8709,4.848611111111111,1.22,45.8,0.086066374,0.977840661000002,1.058045207,13.372,25.0
8710,4.849166666666666,1.223140625,52.2,0.08607311400000071,0.9778677340000067,1.058066314,13.372,25.0
8711,4.849722222222223,1.21334375,78.7,0.08607771700000012,0.9778877680000005,1.058555646,13.372,25.0
8712,4.8502777777777775,1.21393359375,55.2,0.08609274899999945,0.9781696490000031,1.061338751,13.372,25.0
8713,4.850833333333333,1.21610546875,52.0,0.08609884600000077,0.9784582750000045,1.0614514899999998,13.372,27.0
8714,4.851388888888889,1.21786328125,54.8,0.08614131799999995,0.9797059640000007,1.064533337,13.372,27.0
8715,4.851944444444444,1.21828125,52.2,0.08623812399999951,0.980246024,1.0647303240000001,13.436,27.0
8716,4.8525,1.22127734375,53.5,0.08624081800000022,0.9802722000000067,1.064772754,13.436,27.0
8717,4.853055555555556,1.22500390625,73.5,0.08626228699999956,0.9809550660000023,1.06521161,13.436,27.0
8718,4.85361111111111,1.22805859375,55.2,0.0862802759999995,0.9820208550000025,1.0839136619999998,13.436,27.0
8719,4.854166666666667,1.22913671875,52.3,0.08628862900000059,0.9820459069999997,1.0844404870000002,13.436,27.0
8720,4.854722222222223,1.21633984375,54.0,0.08634815700000036,0.9821125170000014,1.070469104,13.499,27.0
8721,4.855277777777777,1.21633984375,49.7,0.08641717199999949,0.9825914920000068,1.070607194,13.499,27.0
8722,4.855833333333334,1.21807421875,53.0,0.0864230690000004,0.9826033830000015,1.070630781,13.499,27.0
8723,4.856388888888889,1.22000390625,71.0,0.08643015500000001,0.9826138210000063,1.070648408,13.499,27.0
8724,4.856944444444445,1.2128046875,54.7,0.08645161100000041,0.9826435780000029,1.0807367589999999,13.499,27.0
8725,4.8575,1.21549609375,53.0,0.0864561790000007,0.9829542620000066,1.0739222460000002,13.562999999999999,27.0
8726,4.858055555555556,1.2172578125,57.2,0.08646440199999961,0.9843926930000017,1.074416511,13.562999999999999,27.0
8727,4.858611111111111,1.2172578125,41.2,0.08657445100000041,0.9848785230000067,1.0772283420000002,13.562999999999999,27.0
8728,4.859166666666667,1.2191953125,53.3,0.08657877700000063,0.984897109000005,1.077288832,13.562999999999999,27.0
8729,4.859722222222222,1.21311328125,85.5,0.08658658699999978,0.9849105400000044,1.077686982,13.562999999999999,27.0
8730,4.860277777777778,1.2277421875,54.3,0.08661511699999937,0.9866405010000017,1.0945965249999998,13.562999999999999,27.0
8731,4.860833333333333,1.2301484375,53.0,0.08661615300000085,0.9866505140000008,1.0949534060000001,13.562999999999999,27.0
8732,4.861666666666666,1.221140625,53.2,0.08666042600000037,0.986746411,1.082520976,13.562999999999999,27.0
8733,4.862222222222223,1.221140625,47.3,0.08674576700000035,0.9871700030000066,1.082719701,13.627,27.0
8734,4.862777777777778,1.224421875,51.8,0.08675724600000104,0.9871800340000045,1.082769165,13.627,27.0
8735,4.863333333333333,1.21805859375,68.2,0.08677292599999964,0.9880681280000062,1.0832131249999999,13.627,27.0
8736,4.863888888888889,1.2224765625,54.0,0.08678585200000088,0.9889828560000024,1.086026684,13.690999999999999,27.0
8737,4.864444444444445,1.2227265625,55.6,0.08679697499999929,0.9889963160000043,1.086509661,13.690999999999999,27.0
8738,4.864999999999999,1.22344921875,35.7,0.0869012590000002,0.989401506000002,1.0892301,13.690999999999999,27.0
8739,4.865555555555556,1.22547265625,54.3,0.08690416499999992,0.9894254450000007,1.089264312,13.690999999999999,27.0
8740,4.866111111111111,1.22703515625,52.5,0.08690969799999948,0.9896631510000007,1.089275236,13.690999999999999,27.0
8741,4.866666666666666,1.23089453125,63.6,0.08693618699999933,0.9909636790000004,1.0896997160000002,13.690999999999999,27.0
8742,4.867222222222223,1.23525,54.0,0.0869446769999995,0.9912852770000027,1.108024889,13.755,27.0
8743,4.8677777777777775,1.2216484375,55.5,0.08697534300000007,0.9913240839999998,1.10839066,13.755,27.0
8744,4.868333333333334,1.22186328125,32.7,0.0870801620000002,0.9917685290000009,1.094681207,13.755,27.0
8745,4.868888888888889,1.22370703125,53.5,0.08708626299999923,0.9917882910000044,1.094716934,13.755,27.0
8746,4.8694444444444445,1.22473828125,57.5,0.0870955670000003,0.9923086220000041,1.095137732,13.755,27.0
8747,4.87,1.18853125,55.0,0.08711449300000094,0.9936105820000012,1.0978185759999999,13.755,27.0
8748,4.870555555555556,1.19209375,53.0,0.08711638300000049,0.9936239770000029,1.098048653,13.755,27.0
8749,4.8711111111111105,1.209109375,53.0,0.08720250400000078,0.9936939770000026,1.100942245,13.755,27.0
8750,4.871666666666667,1.209109375,45.5,0.08722211199999946,0.9941957640000036,1.101134282,13.755,27.0
8751,4.872222222222222,1.2123671875,52.3,0.08722421100000065,0.9942130020000041,1.101177596,13.819,27.0
8752,4.872777777777778,1.20802734375,83.2,0.08723261900000034,0.9947894430000015,1.101584708,13.819,27.0
8753,4.873333333333333,1.2193359375,55.8,0.08724203900000066,0.9960323960000024,1.121039453,13.819,27.0
8754,4.873888888888889,1.2302578125,56.2,0.08725223200000073,0.9960461690000011,1.121450845,13.883,27.0
8755,4.874444444444444,1.2307578125,46.5,0.08735932800000046,0.9963905510000041,1.124198665,13.883,27.0
8756,4.875,1.2312421875,53.8,0.08736942199999975,0.9965397790000061,1.124231035,13.883,27.0
8757,4.875555555555556,1.23400390625,62.8,0.08737826900000073,0.996964307000002,1.124298397,13.883,27.0
8758,4.876111111111111,1.211328125,52.8,0.08737959700000102,0.9971282470000006,1.130963998,13.883,27.0
8759,4.876666666666667,1.21389453125,55.3,0.08740454200000022,0.9983360610000018,1.110120047,13.947000000000001,27.0
8760,4.877222222222222,1.2155546875,52.5,0.0874084380000004,0.9983463830000037,1.110540351,13.947000000000001,27.0
8761,4.877777777777778,1.2221953125,53.3,0.0875229589999999,0.9986512710000025,1.113246967,13.947000000000001,27.0
8762,4.878333333333333,1.22228515625,53.0,0.08754040999999961,0.9989489920000051,1.11329485,13.947000000000001,27.0
8763,4.8788888888888895,1.22530078125,52.5,0.08754464200000076,0.9990034790000063,1.113368331,13.947000000000001,27.0
8764,4.879444444444444,1.229109375,69.7,0.08756606099999954,1.0005742800000008,1.113858666,13.947000000000001,27.0
8765,4.88,1.2326484375,54.8,0.08758254400000078,1.000814750000005,1.1344969040000001,13.947000000000001,27.0
8766,4.8805555555555555,1.2190625,56.5,0.08759575399999994,1.0008508880000009,1.134899741,13.947000000000001,27.0
8767,4.881111111111111,1.21953515625,52.8,0.08770607500000005,1.0016454660000018,1.118949257,13.947000000000001,27.0
8768,4.881666666666666,1.22055078125,53.3,0.0877114700000002,1.001676907000001,1.118981642,13.947000000000001,27.0
8769,4.8822222222222225,1.22276171875,73.5,0.08771372800000063,1.001687248000002,1.119062752,13.947000000000001,27.0
8770,4.882777777777777,1.21538671875,55.4,0.08773984200000086,1.0034889360000017,1.1219503210000001,14.01,27.0
8771,4.883333333333334,1.21807421875,53.3,0.0877408319999995,1.0034992500000008,1.1223503209999999,14.074000000000002,27.0
8772,4.883888888888889,1.21807421875,52.5,0.08776821200000086,1.0045697780000047,1.1252017619999999,14.074000000000002,27.0
8773,4.884444444444444,1.2201015625,54.3,0.08788501899999937,1.0054186820000033,1.125826188,14.074000000000002,27.0
8774,4.885000000000001,1.22325,52.2,0.08789899400000104,1.0054294670000017,1.125879969,14.074000000000002,27.0
8775,4.885555555555555,1.2139609375,78.3,0.08790867099999923,1.0054558030000045,1.12630435,14.074000000000002,27.0
8776,4.886111111111111,1.2314375,55.7,0.08793790500000068,1.005501541000005,1.1487091299999999,14.074000000000002,27.0
8777,4.886666666666667,1.23292578125,53.5,0.0879543219999996,1.0058121700000047,1.148732534,14.074000000000002,27.0
8778,4.887222222222222,1.2291015625,55.3,0.08799365200000102,1.0074413320000022,1.158721821,14.138,27.0
8779,4.887777777777777,1.2291015625,52.0,0.08802183999999943,1.0081255420000015,1.145211017,14.138,27.0
8780,4.888333333333334,1.2321171875,52.0,0.08803634899999997,1.0081715700000058,1.145289552,14.138,27.0
8781,4.888888888888888,1.22877734375,91.5,0.08805062800000087,1.0082184370000031,1.14580166,14.138,27.0
8782,4.889444444444445,1.22925,55.7,0.08817706700000054,1.0082755680000046,1.148398083,14.138,27.0
8783,4.89,1.23123828125,53.3,0.08819957799999975,1.0083120240000063,1.148543192,14.138,27.0
8784,4.890555555555555,1.23123828125,50.8,0.08823572699999932,1.0083536950000052,1.1515192360000002,14.138,27.0
8785,4.891111111111111,1.23123828125,51.0,0.08825909999999931,1.0088729560000065,1.151611846,14.138,27.0
8786,4.891666666666667,1.2330078125,51.3,0.08829523800000061,1.0106085630000017,1.151772894,14.138,27.0
8787,4.892222222222222,1.234453125,53.5,0.08831345700000019,1.0106394160000054,1.151832511,14.138,27.0
