,TIME,MEM,CPU,NETOUT,NETIN,DISK
0,0.0,0.09937109375,1.5,0.0,0.0,0.007851273
1,0.0005567068523830837,0.09937109375,3.5,2.86710000000312e-05,0.0016055230000001756,0.007851273
2,0.0011133282714419896,0.10290625,3.0,4.269399999975576e-05,0.0028845430000001217,0.007851273
3,0.00166996161142985,0.1067734375,2.5,5.789800000002288e-05,0.004982884999999442,0.007851273
4,0.0022265813085767957,0.107359375,2.5,7.700999999997293e-05,0.006669573000001037,0.007851273
5,0.0027831966347164577,0.107359375,2.0,9.10119999998642e-05,0.0071104840000007245,0.007851273
6,0.0033397991127438018,0.10801953125,3.0,0.0001066739999996571,0.007201360000000932,0.007851273
7,0.003896431393093533,0.10801953125,3.0,0.00012532599999985904,0.007251333000000159,0.007851273
8,0.004453059169981215,0.10801953125,19.2,0.00016807799999969574,0.00785556600000018,0.007851273
9,0.005009693834516738,0.10801953125,46.0,0.00020762699999977486,0.008575156000000788,0.007851273
10,0.005566076040267944,0.124421875,70.1,0.00025802399999975024,0.011006986000000324,0.007851273
11,0.006122709910074869,0.1525625,74.4,0.0003275340000000142,0.01284324899999956,0.007851273
12,0.006679379410213894,0.1528203125,100.0,0.0003668410000000222,0.013817322000000786,0.008094179
13,0.007236030234230889,0.18026171875,96.0,0.0004027639999999337,0.017829976000000896,0.014823525
14,0.007792661057578193,0.18153125,100.0,0.00041715100000010353,0.0201812460000001,0.014859840999999999
15,0.008349309894773695,0.18340625,100.0,0.0004324109999997745,0.022280667999999424,0.021491102999999998
16,0.008905936347113714,0.1885625,100.0,0.0004686189999997623,0.025571667000000162,0.021585037
17,0.009462884134716458,0.20112109375,100.0,0.00047919000000001686,0.02722917899999993,0.028533562
18,0.010019386609395347,0.20163671875,100.0,0.0004905889999999999,0.027498115000000326,0.028802724999999998
19,0.01057612246937222,0.2039609375,99.0,0.0005071140000000014,0.0277310209999996,0.028802724999999998
20,0.011132806936899822,0.20795703125,97.0,0.0005197889999999461,0.028793595999999526,0.035991453
21,0.011689440276887682,0.20388671875,91.5,0.0005375949999997829,0.029889554999999745,0.04269147
22,0.012246089114083184,0.2051953125,65.2,0.0005563419999998587,0.031068048000001,0.049734642
23,0.01280278272098965,0.20649609375,75.3,0.0005720659999997224,0.033507799000000886,0.04998034899999999
24,0.013359451823764378,0.2379453125,100.0,0.0005839909999999691,0.03408021600000029,0.058054533
25,0.013916143046485054,0.2398125,75.4,0.0006028369999999085,0.03473314000000027,0.064623597
26,0.014472785260942247,0.2590703125,80.1,0.0006312119999997777,0.03780461500000092,0.064807586
27,0.015029444694519044,0.2590703125,100.0,0.0006508570000000873,0.03853125,0.07206976500000001
28,0.015586109691196016,0.2602734375,77.7,0.0006727309999996578,0.04042337299999963,0.07206976500000001
