Time (min),Current Slot
90.39998333454132,48384
90.59998333454132,48581
90.8,48639
90.99996666908264,48639
91.19998333454132,48639
91.39998333454132,48896
91.59998333454132,48896
91.79998333454132,49152
92.0,49152
92.2,49152
92.39998333454132,49407
92.6,49407
92.79998333454132,49407
92.99998333454133,49664
93.2,49664
93.39998333454132,49664
93.59998333454132,49920
93.79998333454132,49920
93.99998333454133,49920
94.19998333454132,50176
94.39998333454132,50176
94.59998333454132,50176
94.79998333454132,50432
94.99998333454133,50432
95.19998333454132,50688
95.4,50688
95.59998333454132,50688
95.8,50688
95.99998333454133,50944
96.19998333454132,50944
96.39998333454132,50944
96.59998333454132,51199
96.79998333454132,51199
96.99998333454133,51199
97.2,51456
97.400066669782,51456
97.59998333454132,51712
97.79998333454132,51712
97.99998333454133,51712
98.2,51968
98.39998333454132,51968
98.59998333454132,52224
98.79998333454132,52224
98.99998333454133,52224
99.19998333454132,52480
99.39998333454132,52480
99.59998333454132,52735
99.79998333454132,52735
100.0,52735
100.19998333454132,52991
100.39998333454132,52991
100.59998333454132,52991
100.79998333454132,53247
100.99998333454133,53247
101.19998333454132,53247
101.39998333454132,53504
101.59998333454132,53504
101.79998333454132,53760
101.99998333454133,53760
102.19998333454132,53760
102.39998333454132,54016
102.59998333454132,54016
102.79998333454132,54016
102.99998333454133,54272
103.19998333454132,54272
103.39998333454132,54272
103.59998333454132,54528
103.79998333454132,54528
104.0,54783
104.19998333454132,54783
104.39998333454132,54783
104.59998333454132,55040
104.79998333454132,55040
104.99998333454133,55295
105.19998333454132,55295
105.39998333454132,55552
105.59998333454132,55552
105.79998333454132,55808
105.99998333454133,55808
106.19998333454132,55808
106.39998333454132,56064
106.59998333454132,56064
106.79998333454132,56319
106.99998333454133,56319
107.200066669782,56576
107.4,56576
107.59998333454132,56576
107.79998333454132,56831
107.99998333454133,56831
108.19998333454132,56831
108.4430999994278,57088
108.60006666978201,57088
108.79998333454132,57344
108.99998333454133,57344
109.19998333454132,57344
109.39998333454132,57600
109.59998333454132,57600
109.79998333454132,57600
109.99998333454133,57854
110.19998333454132,57854
110.39998333454132,57854
110.59998333454132,58112
110.79998333454132,58112
110.99998333454133,58367
111.19998333454132,58367
111.4,58367
111.59998333454132,58624
111.79998333454132,58624
111.99998333454133,58624
112.19998333454132,58880
112.39998333454132,58880
112.59998333454132,58880
112.79998333454132,59136
112.99998333454133,59136
113.19998333454132,59136
113.39998333454132,59392
113.6,59392
113.79998333454132,59392
113.99998333454133,59647
114.19998333454132,59647
114.39998333454132,59904
114.59998333454132,59904
114.79998333454132,60160
114.99998333454133,60160
115.19998333454132,60416
115.39998333454132,60416
115.59998333454132,60672
115.80003333886465,60672
115.99998333454133,60672
116.19998333454132,60927
116.39998333454132,60927
116.59998333454132,60927
116.8,61183
116.99998333454133,61183
117.19998333454132,61440
117.4,61440
117.6,61440
117.79998333454132,61696
117.99998333454133,61696
118.19998333454132,61951
118.39998333454132,61951
118.6,62207
118.79998333454132,62207
118.99998333454133,62463
119.19998333454132,62463
119.39998333454132,62463
119.59998333454132,62719
119.79998333454132,62719
119.99998333454133,62719
120.19998333454132,62976
120.39998333454132,62976
120.59998333454132,63231
120.79998333454132,63231
120.99998333454133,63231
121.19998333454132,63488
121.39998333454132,63488
121.59998333454132,63488
121.79998333454132,63744
121.99998333454133,63744
122.19998333454132,63999
122.39998333454132,63999
122.59998333454132,63999
122.79998333454132,64256
122.99998333454133,64256
123.19998333454132,64256
123.39998333454132,64512
123.6,64512
123.79998333454132,64512
123.99998333454133,64768
124.19998333454132,64768
124.39998333454132,65024
124.6,65024
124.79998333454132,65024
124.99998333454133,65279
125.20001666545868,65279
125.4,65279
125.59998333454132,65535
125.79998333454132,65535
125.99998333454133,65792
126.19998333454132,65792
126.4,65792
126.59998333454132,66046
126.79998333454132,66046
126.99998333454133,66046
127.19998333454132,66304
127.39998333454132,66304
127.59998333454132,66557
127.8,66557
127.99998333454133,66557
128.19998333454132,66816
128.39998333454133,66816
128.59998333454132,66816
128.7999833345413,67071
128.99998333454133,67071
129.19998333454132,67071
129.39998333454133,67328
129.59998333454132,67328
129.7999833345413,67583
129.99998333454133,67583
130.19998333454132,67583
130.39998333454133,67840
130.59998333454132,67840
130.7999833345413,67840
130.99998333454133,68096
131.19998333454132,68096
131.39998333454133,68352
131.59998333454132,68352
131.7999833345413,68352
131.99998333454133,68608
132.19998333454132,68608
132.39998333454133,68608
132.59998333454132,68864
132.7999833345413,68864
132.99998333454133,68864
133.19998333454132,69120
133.39998333454133,69120
133.59998333454132,69376
133.7999833345413,69376
133.99998333454133,69376
134.19998333454132,69630
134.39998333454133,69630
134.59998333454132,69888
134.7999833345413,69888
134.99998333454133,69888
135.19998333454132,70144
135.39998333454133,70144
135.6,70144
135.7999833345413,70400
135.99998333454133,70400
136.19998333454132,70655
136.4,70655
136.59998333454132,70655
136.7999833345413,70911
136.99998333454133,70911
137.2,70911
137.39998333454133,71168
137.59998333454132,71168
137.7999833345413,71168
137.99998333454133,71423
138.19998333454132,71423
138.4,71423
138.59998333454132,71680
138.7999833345413,71680
138.99998333454133,71935
139.19998333454132,71935
139.39998333454133,71935
139.59998333454132,72192
139.7999833345413,72192
139.99998333454133,72448
140.19998333454132,72448
140.39998333454133,72448
140.59998333454132,72703
140.7999833345413,72703
140.99998333454133,72959
141.19998333454132,72959
141.39998333454133,72959
141.59998333454132,73216
141.7999833345413,73216
141.99998333454133,73725
142.19998333454132,73980
142.39998333454133,73980
142.59998333454132,74237
142.7999833345413,74496
142.99998333454133,74751
143.19998333454132,74751
143.4,75008
143.59998333454132,75264
143.7999833345413,75264
143.99998333454133,75520
144.19998333454132,75520
144.39998333454133,75771
144.59998333454132,75771
144.8,76030
144.99998333454133,76030
145.19998333454132,76286
145.39998333454133,76539
145.59998333454132,76799
145.7999833345413,77054
145.99998333454133,77311
146.19998333454132,77565
146.39998333454133,77823
146.59998333454132,78333
146.7999833345413,78574
146.99998333454133,78842
147.19998333454132,79610
147.4,80075
147.60001666545867,80894
147.7999833345413,81390
147.99998333454133,81648
148.19998333454132,82402
148.39998333454133,82835
148.59998333454132,83460
148.8,84224
148.99998333454133,84668
149.19998333454132,85115
149.39998333454133,86006
149.59998333454132,86470
149.8,87003
149.99998333454133,87295
150.19998333454132,87546
150.39998333454133,88032
150.6,88318
150.8,88566
150.99998333454133,89084
151.19998333454132,89342
151.39998333454133,89598
151.59998333454132,89848
151.7999833345413,90368
151.99998333454133,90608
152.19998333454132,90876
152.39998333454133,91384
152.59998333454132,91637
152.8,91875
152.99998333454133,92160
153.19998333454132,92662
153.39998333454133,92911
153.59998333454132,93168
153.7999833345413,93440
153.99998333454133,93695
154.19998333454132,93945
154.39998333454133,94208
154.59998333454132,94710
154.7999833345413,94976
154.99998333454133,95232
155.19998333454132,95479
155.39998333454133,95995
155.59998333454132,96511
155.7999833345413,96764
155.99998333454133,97013
156.20846667289734,97511
156.39998333454133,97788
156.59998333454132,98048
156.7999833345413,98298
157.0,98559
157.19998333454132,98815
157.39998333454133,99068
157.59998333454132,99068
157.8,99326
157.99998333454133,99572
158.19998333454132,99836
158.39998333454133,100094
158.6,100094
158.7999833345413,100350
158.99998333454133,100606
159.2,100606
159.39998333454133,100861
159.59998333454132,100861
159.8,101118
159.99998333454133,101118
160.2,101375
160.4,101375
160.59998333454132,101630
160.7999833345413,101630
160.99998333454133,101888
161.19998333454132,101888
161.39998333454133,102144
161.59998333454132,102144
161.7999833345413,102144
161.99998333454133,102398
162.19998333454132,102398
162.39998333454133,102654
162.59998333454132,102654
162.7999833345413,102911
163.0,103168
163.19998333454132,103168
163.4,103168
163.59998333454132,103423
163.7999833345413,103423
163.99998333454133,103680
164.2,103680
164.4,103936
164.59998333454132,104186
164.8,104186
164.99998333454133,104448
165.19998333454132,104448
165.39998333454133,104704
165.6,104960
165.7999833345413,104960
165.99998333454133,105216
166.19998333454132,105465
166.39998333454133,105728
166.59998333454132,105973
166.7999833345413,105973
166.99998333454133,106240
167.19998333454132,106496
167.39998333454133,106750
167.59998333454132,106750
167.7999833345413,107008
167.99998333454133,107264
168.19998333454132,107264
168.39998333454133,107518
168.60010000069937,107774
168.8,108032
168.99998333454133,108287
169.19998333454132,108542
169.39998333454133,108542
169.59998333454132,108800
169.7999833345413,109056
169.99998333454133,109306
170.19998333454132,109568
170.4,109822
170.59998333454132,110078
170.7999833345413,110078
170.99998333454133,110333
171.19998333454132,110592
171.39998333454133,110847
171.59998333454132,111104
171.7999833345413,111360
172.0,111616
172.19998333454132,111616
172.39998333454133,111872
172.59998333454132,112128
172.7999833345413,112384
172.99998333454133,112384
173.2,112635
173.4,112896
173.59998333454132,113151
173.7999833345413,113408
173.99998333454133,113408
174.19998333454132,113664
174.39998333454133,113920
174.6,113920
174.7999833345413,114176
174.99998333454133,114432
175.19998333454132,114432
175.39998333454133,114688
175.59998333454132,114688
175.8,114943
175.99998333454133,115199
176.2,115199
176.39998333454133,115456
176.59998333454132,115456
176.80001666545868,115712
176.99998333454133,115712
177.19998333454132,115968
177.4,115968
177.6,116224
177.7999833345413,116224
177.99998333454133,116480
178.19998333454132,116735
178.39998333454133,116735
178.59998333454132,116992
178.7999833345413,116992
178.99998333454133,117248
179.19998333454132,117503
179.39998333454133,117503
179.59998333454132,117760
179.7999833345413,118015
179.99998333454133,118015
180.19998333454132,118271
180.4,118271
180.59998333454132,118528
180.7999833345413,118528
180.99998333454133,118784
181.19998333454132,119039
181.39998333454133,119039
181.6,119294
181.7999833345413,119294
181.99998333454133,119552
182.19998333454132,119552
182.39998333454133,119808
182.600066669782,120064
182.8,120064
182.99998333454133,120320
183.2,120320
183.39998333454133,120574
183.59998333454132,120574
183.7999833345413,120832
183.99998333454133,120832
184.19998333454132,121088
184.39998333454133,121088
184.59998333454132,121344
184.80003333886464,121344
184.99998333454133,121599
185.19998333454132,121856
185.39998333454133,121856
185.59998333454132,122111
185.7999833345413,122368
185.99998333454133,122368
186.19998333454132,122624
186.4,122624
186.59998333454132,122880
186.7999833345413,122880
186.99998333454133,123135
187.19998333454132,123135
187.39998333454133,123391
187.6,123648
187.8,123648
187.99998333454133,123903
188.19998333454132,123903
188.39998333454133,124160
188.59998333454132,124160
188.8,124416
188.99998333454133,124416
189.19998333454132,124672
189.39998333454133,124672
189.59998333454132,124926
189.7999833345413,124926
189.99998333454133,125184
190.19998333454132,125184
190.39998333454133,125439
190.59998333454132,125696
190.7999833345413,125696
191.0,125952
191.19998333454132,125952
191.39998333454133,126208
191.59998333454132,126208
191.7999833345413,126464
191.99998333454133,126464
192.2,126720
192.4,126720
192.59998333454132,126974
192.7999833345413,126974
192.99998333454133,127231
193.19998333454132,127231
193.4,127488
193.59998333454132,127488
193.7999833345413,127744
193.99998333454133,127744
194.2,128000
194.39998333454133,128000
194.59998333454132,128256
194.7999833345413,128512
194.99998333454133,128512
195.2,128766
195.4,128766
195.59998333454132,128766
195.7999833345413,129024
195.99998333454133,129024
196.19998333454132,129280
196.39998333454133,129536
196.6,129536
196.7999833345413,129791
196.99998333454133,129791
197.19998333454132,130046
197.39998333454133,130046
197.59998333454132,130302
197.7999833345413,130302
198.0,130559
198.19998333454132,130559
198.39998333454133,130810
198.59998333454132,130810
198.7999833345413,131070
198.99998333454133,131327
199.19998333454132,131327
199.39998333454133,131584
199.59998333454132,131584
199.7999833345413,131840
199.99998333454133,131840
200.19998333454132,132096
200.40003333886463,132352
200.6,132352
200.7999833345413,132608
200.99998333454133,132608
201.19998333454132,132863
201.4,132863
201.59998333454132,133120
201.7999833345413,133376
201.99998333454133,133376
202.19998333454132,133632
202.39998333454133,133632
202.59998333454132,133887
202.7999833345413,133887
203.0,134144
203.19998333454132,134144
203.39998333454133,134398
203.59998333454132,134398
203.7999833345413,134656
203.99998333454133,134656
204.19998333454132,134912
204.39998333454133,135168
204.59998333454132,135168
204.7999833345413,135424
204.99998333454133,135424
205.19998333454132,135680
205.39998333454133,135936
205.59998333454132,135936
205.7999833345413,136192
205.99998333454133,136192
206.19998333454132,136448
206.39998333454133,136448
206.59998333454132,136704
206.7999833345413,136704
206.99998333454133,136960
207.19998333454132,136960
207.39998333454133,137216
207.6,137472
207.7999833345413,137472
207.99998333454133,137727
208.19998333454132,137727
208.39998333454133,137983
208.59998333454132,137983
208.7999833345413,138238
208.99998333454133,138238
209.19998333454132,138496
209.39998333454133,138496
209.59998333454132,138752
209.7999833345413,138752
209.99998333454133,139006
210.19998333454132,139006
210.4,139006
210.59998333454132,139263
210.7999833345413,139263
210.99998333454133,139520
211.19998333454132,139774
211.39998333454133,139774
211.59998333454132,140032
211.8,140032
211.99998333454133,140287
212.200066669782,140287
212.39998333454133,140544
212.59998333454132,140544
212.7999833345413,140799
212.99998333454133,140998
213.19998333454132,141056
213.39998333454133,141056
213.59998333454132,141056
213.7999833345413,141312
213.99998333454133,141568
214.20005000432332,141568
214.39998333454133,141824
214.6,141824
214.7999833345413,142080
215.0,142080
215.2,142334
215.39998333454133,142334
215.59998333454132,142592
215.7999833345413,142592
215.99998333454133,142845
216.19998333454132,142845
216.39998333454133,143104
216.6,143104
216.7999833345413,143360
217.0,143360
217.19998333454132,143616
217.39998333454133,143616
217.59996666908265,143872
217.7999833345413,143872
217.99998333454133,144127
218.19998333454132,144383
218.39998333454133,144383
218.59998333454132,144639
218.7999833345413,144639
218.99998333454133,144896
219.19998333454132,144896
219.39998333454133,145152
219.59998333454132,145152
219.7999833345413,145408
220.000066669782,145408
220.19998333454132,145662
220.39998333454133,145662
220.59998333454132,145920
220.7999833345413,145920
220.99998333454133,146176
221.19998333454132,146176
221.39998333454133,146432
221.59998333454132,146432
221.7999833345413,146688
221.99998333454133,146944
222.19998333454132,146944
222.39998333454133,147200
222.59998333454132,147200
222.7999833345413,147456
222.99998333454133,147456
223.19998333454132,147712
223.39998333454133,147712
223.59998333454132,147968
223.8,147968
223.99998333454133,148223
224.19998333454132,148223
224.4,148479
224.59998333454132,148736
224.7999833345413,148736
224.99998333454133,148992
225.19998333454132,148992
225.39998333454133,149248
225.59998333454132,149248
225.7999833345413,149504
225.99998333454133,149504
226.19998333454132,149760
226.39998333454133,149760
226.59998333454132,150016
226.7999833345413,150016
226.99998333454133,150272
227.2,150272
227.39998333454133,150528
227.59998333454132,150528
227.7999833345413,150784
227.99998333454133,150784
228.19998333454132,151040
228.39998333454133,151040
228.59998333454132,151296
228.7999833345413,151296
228.99998333454133,151296
229.19998333454132,151552
229.40010000069935,151552
229.59998333454132,151807
229.7999833345413,151807
229.99998333454133,152064
230.19998333454132,152064
230.39998333454133,152319
230.6,152319
230.7999833345413,152576
230.99998333454133,152576
231.19998333454132,152832
231.39998333454133,152832
231.59998333454132,153087
231.8,153087
231.99998333454133,153087
232.19998333454132,153343
232.39998333454133,153343
232.59998333454132,153598
232.7999833345413,153598
232.99998333454133,153856
233.19998333454132,153856
233.4,154112
233.59998333454132,154112
233.7999833345413,154368
233.99998333454133,154368
234.19998333454132,154624
234.39998333454133,154624
234.59998333454132,154879
234.7999833345413,154879
234.99998333454133,154879
235.19998333454132,155136
235.39998333454133,155136
235.6,155392
235.8,155392
235.99998333454133,155648
236.19998333454132,155903
236.39998333454133,155903
236.59998333454132,156158
236.7999833345413,156158
236.99998333454133,156158
237.19998333454132,156416
237.39998333454133,156672
237.59998333454132,156672
237.7999833345413,156928
237.99998333454133,156928
238.19998333454132,157183
238.39998333454133,157183
238.6,157440
238.8,157440
238.99998333454133,157695
239.19998333454132,157695
239.39998333454133,157950
239.59998333454132,157950
239.8,158205
240.0,158205
240.19998333454132,158463
240.39998333454133,158463
240.59998333454132,158720
240.7999833345413,158720
240.99998333454133,158975
241.19998333454132,158975
241.39998333454133,159232
241.59998333454132,159232
241.7999833345413,159487
241.99998333454133,159487
242.19998333454132,159743
242.4,159743
242.59998333454132,159999
242.7999833345413,159999
242.99998333454133,159999
243.19998333454132,160252
243.39998333454133,160252
243.59998333454132,160512
243.7999833345413,160512
243.99998333454133,160766
244.19998333454132,160766
244.4,161023
244.59998333454132,161023
244.800066669782,161280
244.99998333454133,161280
245.19998333454132,161535
245.39998333454133,161535
245.59998333454132,161535
245.7999833345413,161792
245.99998333454133,161792
246.19998333454132,162047
246.39998333454133,162047
246.59998333454132,162304
246.7999833345413,162304
246.99998333454133,162560
247.19998333454132,162560
247.39998333454133,162815
247.59998333454132,162815
247.7999833345413,162815
248.000066669782,163072
248.19998333454132,163072
248.39998333454133,163328
248.59998333454132,163328
248.7999833345413,163584
248.99998333454133,163584
249.19998333454132,163840
249.400066669782,163840
249.59998333454132,164096
249.8,164096
249.99998333454133,164352
250.19998333454132,164352
250.39998333454133,164352
250.59998333454132,164608
250.7999833345413,164608
250.99998333454133,164863
251.2,164863
251.39998333454133,164863
251.59998333454132,164863
251.7999833345413,164863
251.99998333454133,164863
252.19998333454132,164863
252.39998333454133,165064
252.59998333454132,165119
252.7999833345413,165119
252.99998333454133,165375
253.19998333454132,165375
253.39998333454133,165632
253.59998333454132,165632
253.7999833345413,165632
253.99998333454133,165887
254.19998333454132,165887
254.4,166143
254.59998333454132,166143
254.7999833345413,166400
254.99998333454133,166400
255.19998333454132,166656
255.39998333454133,166656
255.59998333454132,166656
255.7999833345413,166911
255.99998333454133,166911
256.19998333454134,167168
256.39998333454133,167168
256.5999833345413,167424
256.7999833345413,167424
256.9999833345413,167679
257.19998333454134,167679
257.39998333454133,167936
257.5999833345413,167936
257.7999833345413,168192
258.0,168192
258.19998333454134,168448
258.39998333454133,168448
258.5999833345413,168448
258.7999833345413,168704
259.0,168704
259.2,168960
259.39998333454133,168960
259.5999833345413,169215
259.800066669782,169215
259.9999833345413,169472
260.19998333454134,169472
260.4,169728
260.600066669782,169728
260.7999833345413,169984
260.9999833345413,169984
261.19998333454134,170239
261.4,170239
261.6,170239
261.7999833345413,170496
261.9999833345413,170496
262.19998333454134,170752
262.39998333454133,170752
262.5999833345413,170752
262.7999833345413,171008
262.9999833345413,171008
263.19998333454134,171264
263.39998333454133,171264
263.5999833345413,171519
263.7999833345413,171519
263.9999833345413,171776
264.19998333454134,171776
264.39998333454133,172032
264.5999833345413,172032
