Time (min),Current Slot
0.0,0
0.20196666717529296,19
0.39984999895095824,63
0.6010499993960062,117
0.8019833326339721,162
1.0014166673024496,206
1.2001000006993612,253
1.4028166651725769,295
1.6043833335240683,342
1.8001000006993613,383
2.0007500012715655,434
2.2021166682243347,483
2.409733331203461,533
2.6035333315531415,581
2.803099997838338,631
3.007649997870127,677
3.206083333492279,720
3.4031166672706603,771
3.6000500003496807,823
3.800166666507721,877
4.012416664759318,928
4.200949998696645,977
4.404116666316986,1017
4.608233332633972,1048
4.804166666666666,1078
5.000833332538605,1110
5.202366665999095,1143
5.4013999978701275,1177
5.603600001335144,1228
5.806383331616719,1276
6.000983333587646,1330
6.207433334986368,1376
6.401983332633972,1427
6.60169999996821,1483
6.8076499978701275,1533
7.009183331330617,1584
7.203783333301544,1630
7.400933333237966,1682
7.607299999396006,1723
7.8052500009536745,1770
8.00023333231608,1819
8.201250000794728,1868
8.402666668097178,1917
8.601150000095368,1964
8.805066665013632,2016
9.005933332443238,2066
9.20324999888738,2107
9.400200001398723,2163
9.600566665331522,2212
9.807500000794729,2267
10.00143333276113,2319
10.200449999173482,2378
10.400349998474121,2431
10.608833332856497,2464
10.800683331489562,2520
11.001316666603088,2578
11.200483334064483,2635
11.401449998219809,2688
11.601449998219808,2749
11.803316664695739,2803
12.006699999173483,2858
12.202966666221618,2923
12.410350000858307,2992
12.600366667906444,3053
12.809916667143504,3106
13.000883332888286,3153
13.202933331330618,3219
13.407483331362407,3277
13.604433333873748,3337
13.80760000149409,3392
14.003166667620341,3438
14.20011666615804,3480
14.40631666580836,3533
14.604883333047232,3587
14.803650001684824,3648
15.005250000953675,3683
15.207616666952768,3732
15.401866666475932,3765
15.6001833319664,3805
15.804550000031789,3859
16.007316664854685,3915
16.203149998188017,3957
16.404616665840148,4004
16.605983332792917,4055
16.800033334891,4108
17.01226666768392,4151
17.205083334445952,4206
17.40329999923706,4267
17.602133333683014,4323
17.80049999952316,4375
17.999966665109,4384
18.2002166668574,4415
18.408416664600374,4468
18.603466665744783,4505
18.811600001653037,4544
19.003799998760222,4590
19.204000000158945,4633
19.402466666698455,4670
19.603849999109904,4708
19.80476666688919,4755
20.00135000149409,4783
20.200483334064483,4829
20.40300000111262,4878
20.602249999841053,4930
20.80938333272934,4979
21.002166664600374,5027
21.200250001748405,5072
21.402483332157136,5121
21.603816668192547,5161
21.80146666765213,5211
22.00151666800181,5260
22.201066664854686,5305
22.40185000101725,5344
22.60010000069936,5388
22.80015000104904,5429
23.000066665808358,5467
23.204800001780193,5512
23.40314999818802,5554
23.604700001080833,5601
23.805366667111716,5636
24.015183333555857,5689
24.219333334763846,5732
24.427199999491375,5771
24.61095000108083,5798
24.802783334255217,5827
25.00794999996821,5866
25.21921666463216,5909
25.40013333161672,5945
25.60171666542689,6001
25.802083333333332,6052
26.00013333161672,6099
26.204433333873748,6168
26.401283331712087,6214
26.60314999818802,6268
26.800949998696645,6324
27.000600000222523,6380
27.20143333276113,6420
27.407033332188924,6461
27.605633334318796,6513
27.805083334445953,6573
28.00034999847412,6621
28.203566666444143,6671
28.402383331457774,6716
28.601016664505003,6775
28.801933332284293,6834
29.00769999821981,6880
29.204766666889192,6931
29.405966667334237,6969
29.606983331839242,7006
29.803849999109904,7047
30.00290000041326,7080
30.210233334700266,7127
30.407933334509533,7168
30.603383334477744,7217
30.80148333311081,7260
31.000066665808358,7304
31.202283334732055,7357
31.400700000921884,7422
31.602033332983652,7479
31.800516664981842,7536
32.003683332602186,7589
32.20746666590373,7644
32.40391666491826,7700
32.60436666806539,7747
32.80470000108083,7797
33.00033333301544,7838
33.203816668192545,7871
33.401233331362405,7922
33.60504999955495,7964
33.803716667493184,7995
34.002616667747496,8026
34.2245666662852,8065
34.40075000127157,8106
34.60158333381017,8146
34.801616664727526,8196
35.00586666663488,8241
35.20436666806539,8289
35.403983334700264,8335
35.60566666523616,8366
35.8002500017484,8401
36.001966667175296,8446
36.20046666463216,8494
36.40046666463216,8538
36.60481666723887,8581
36.800949998696645,8639
37.00548333326976,8692
37.20033333301544,8740
37.40099999904633,8788
37.60821666717529,8838
37.80396666526794,8879
38.00821666717529,8928
38.21066666841507,8973
38.405083334445955,9006
38.60010000069936,9048
38.80824999809265,9097
39.01651666561762,9129
39.204133331775665,9166
39.410216665267946,9208
39.60183333158493,9241
39.81315000057221,9282
40.00329999923706,9325
40.2032666683197,9372
40.400549999872844,9414
40.60613333384196,9461
40.8002166668574,9504
41.00413333177566,9557
41.206866665681204,9595
41.4003999988238,9641
41.603516666094464,9692
41.802633333206174,9741
42.00471666653951,9794
42.208949999014536,9849
42.40158333381017,9893
42.6034166653951,9942
42.800416668256126,9985
43.00439999898275,10036
43.20891666809718,10090
43.4064333319664,10131
43.601850001017254,10182
43.803783333301546,10241
44.00206666787465,10302
44.20336666504542,10351
44.40151666800181,10399
44.60123333136241,10446
44.80614999930064,10496
45.00233333508174,10541
45.20740000009537,10582
45.40248333215713,10629
45.605616664886476,10671
45.80285000006358,10712
46.00416666666667,10763
46.203466665744784,10806
46.40870000123978,10847
46.606966666380565,10894
46.80898333390554,10928
47.00471666653951,10957
47.20063333511352,11007
47.40223333438237,11051
47.603866664568585,11087
47.8056333343188,11124
48.00553333361943,11167
48.20405000050862,11198
48.406033333142595,11238
48.60236666599909,11279
48.81036666631699,11319
49.00214999914169,11357
49.20630000034968,11402
49.409916667143506,11443
49.60453333457311,11484
49.80020000139872,11532
50.00470000108083,11571
50.20436666806539,11602
50.4028333346049,11636
50.60636666615804,11672
